WEIGHT_EMP,WEIGHT_FUEL,WEIGHT_FULL,MAIN_ENG_F,SECOND_ENG_F,MAIN_BURN,SECOND_BURN,ALL_BURN,vs,hs,angle,lat,alt,acc,fuel,weight,thrust,time
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.3866808664926469,1.0067220048374193e-14,90.0,4.614468668082374e-13,57.2855529098586,2.3343000993153384,104.88817769608204,269.88817769608204,1.0,102.21754691601826
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.3447808606505682,1.0075627969388533e-14,90.0,4.620395508064367e-13,57.20644815334975,2.3344130523477964,104.87511887255263,269.87511887255266,1.0,102.27637044543003
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.3028742105124627,1.0084036297248666e-14,90.0,4.626327294121572e-13,57.12980849390784,2.334526016312015,104.86206004902323,269.8620600490232,1.0,102.3351939748418
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.2609609154352852,1.0092445031993968e-14,90.0,4.632264026493334e-13,57.05563432241164,2.3346389912095815,104.84900122549382,269.8490012254938,1.0,102.39401750425357
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.2164209784846864,1.0101379745018186e-14,90.0,4.63857738883397e-13,56.979608011256346,2.3347590390197244,104.83512622549382,269.8351262254938,1.0,102.45651750425357
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.1744939761894087,1.0109789319088527e-14,90.0,4.644524323727551e-13,56.91052013030403,2.334872036472334,104.82206740196442,269.82206740196443,1.0,102.51534103366534
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.1299394739098878,1.0118724923981915e-14,90.0,4.65084852680504e-13,56.83989891318466,2.3349921082507983,104.80819240196442,269.80819240196445,1.0,102.57784103366534
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.0879987616598408,1.0127135337544868e-14,90.0,4.65680566523889e-13,56.7758989860282,2.3351051282652064,104.79513357843501,269.795133578435,1.0,102.6366645630771
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.0460514011736521,1.0135546158194875e-14,90.0,4.662767751214298e-13,56.71436655066505,2.3352181592211005,104.78207475490561,269.7820747549056,1.0,102.69548809248887
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.004097391807705,1.0143957385971348e-14,90.0,4.668734784970752e-13,56.65530199820577,2.3353312011200695,104.7690159313762,269.7690159313762,1.0,102.75431162190064
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.9621367329182892,1.0152369020913702e-14,90.0,4.67470676674776e-13,56.598705719798815,2.335444253963703,104.7559571078468,269.7559571078468,1.0,102.81313515131241
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.9201694238616007,1.016078106306136e-14,90.0,4.680683696784855e-13,56.54457810663049,2.3355573177535907,104.74289828431739,269.7428982843174,1.0,102.87195868072418
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.8755720915020013,1.0169719290540773e-14,90.0,4.687039771341443e-13,56.48985485091161,2.3356774600259693,104.72902328431739,269.7290232843174,1.0,102.93445868072418
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.8309672502503782,1.0178657977807215e-14,90.0,4.693401432577573e-13,56.43791939777096,2.335797614659345,104.7151482843174,269.71514828431737,1.0,102.99695868072418
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.7889791552704167,1.0187071292725594e-14,90.0,4.699393827455647e-13,56.391508859225645,2.3359107126665246,104.70208946078799,269.702089460788,1.0,103.05578221013594
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.7443597357287589,1.0196010872654847e-14,90.0,4.705766334251056e-13,56.3449863757426,2.336030891300222,104.68821446078799,269.688214460788,1.0,103.11828221013594
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.699732805022495,1.0204950912510285e-14,90.0,4.712144428571375e-13,56.3012530754287,2.3361510823005283,104.67433946078799,269.674339460788,1.0,103.18078221013594
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.6577239178283463,1.0213365500584591e-14,90.0,4.718152290630542e-13,56.2625634332035,2.336264214540536,104.66128063725859,269.6612806372586,1.0,103.23960573954771
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.6130824044195627,1.0222306433373028e-14,90.0,4.724541232151401e-13,56.224245782927284,2.336384429552062,104.64740563725859,269.6474056372586,1.0,103.30210573954771
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.5684333775725589,1.0231247826226868e-14,90.0,4.730935762042792e-13,56.188718696829,2.1028433702765708,104.63491813725858,269.6349181372586,0.9,103.36460573954771
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.5383806669302732,1.0239295452484735e-14,90.0,4.737335321700596e-13,56.15506990514586,1.8692710587735484,104.62381813725858,269.6238181372586,0.8,103.42710573954771
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.5229262257569265,1.024644919254369e-14,90.0,4.743739352445936e-13,56.12238701603605,1.635671097243427,104.61410563725858,269.6141056372586,0.7000000000000001,103.48960573954771
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.5220717821792124,1.0252708940586493e-14,90.0,4.750147295533803e-13,56.08975752964985,1.402047089296578,104.60578063725858,269.6057806372586,0.6000000000000001,103.55210573954771
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.5358188390981762,1.0258074604586996e-14,90.0,4.756558592161669e-13,56.056268852206216,1.1684026397681047,104.59884313725857,269.59884313725854,0.5000000000000001,103.61460573954771
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-0.5641686741126697,1.0262546106314831e-14,90.0,4.762972683478116e-13,56.02100831007417,0.9347413545325063,104.59329313725857,269.59329313725857,0.40000000000000013,103.67710573954771
